customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05385,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,101.45,4156.81,No
C05386,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.26,5134.72,Yes
C05387,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),75.95,2809.64,No
C05388,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.52,2380.22,Yes
C05389,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),104.82,7328.21,No
C05390,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.91,2649.06,No
C05391,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.93,3167.95,No
C05392,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.25,2818.29,No
C05393,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),94.12,2727.96,No
C05394,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.52,1009.62,No
C05395,Female,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.71,3179.17,No
C05396,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.79,3432.34,No
C05397,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.18,802.5,No
C05398,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.43,955.51,No
C05399,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),75.94,1452.21,No
C05400,Female,0,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.48,1402.17,No
C05401,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.56,6516.7,Yes
C05402,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.24,5248.93,No
C05403,Female,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.86,396.95,Yes
C05404,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,97.64,3413.18,No
C05405,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.12,572.37,Yes
C05406,Male,1,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.45,1335.35,No
C05407,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),108.78,1192.63,Yes
C05408,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,102.52,2464.57,Yes
C05409,Female,0,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),81.66,897.93,Yes
C05410,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,116.37,8135.28,Yes
C05411,Male,0,No,Yes,36,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),58.49,2105.35,No
C05412,Male,1,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,116.96,4683.32,No
C05413,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,46.39,746.22,No
C05414,Female,1,No,No,22,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,58.81,1291.05,No
C05415,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,75.09,2559.29,No
C05416,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.57,2700.97,No
C05417,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,81.65,2527.83,Yes
C05418,Male,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,97.29,7013.78,No
C05419,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),108.31,2481.15,Yes
C05420,Female,0,Yes,No,32,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.25,1865.05,Yes
C05421,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,87.34,5752.02,No
C05422,Female,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,105.41,5490.62,No
C05423,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.8,1125.01,No
C05424,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.89,4026.73,Yes
C05425,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.15,4320.83,No
C05426,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,99.2,4762.59,No
C05427,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.63,1391.86,Yes
C05428,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.54,380.85,No
C05429,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.44,3193.98,No
C05430,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.55,3155.23,No
C05431,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),90.03,4235.85,No
C05432,Male,1,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.19,1001.7,Yes
C05433,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.99,3471.19,No
C05434,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.18,582.99,Yes
C05435,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.19,726.08,No
C05436,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,67.44,4865.93,No
C05437,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.72,5145.09,No
C05438,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,101.81,2024.73,No
C05439,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.76,1534.31,No
C05440,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.9,1340.15,No
C05441,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.26,927.21,Yes
C05442,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.71,871.31,Yes
C05443,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.35,736.78,Yes
C05444,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,96.31,3864.38,No
C05445,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),97.52,2942.97,No
C05446,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.03,2628.65,No
C05447,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),109.23,7845.88,No
C05448,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,101.22,4664.38,No
C05449,Male,1,No,No,13,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,62.48,822.11,No
C05450,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.8,333.57,Yes
C05451,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.19,1895.6,Yes
C05452,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),101.17,2121.85,No
C05453,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.33,960.5,Yes
C05454,Female,0,No,No,45,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.84,2947.88,No
C05455,Male,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),96.62,4544.01,No
C05456,Male,1,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.02,4011.56,No
C05457,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.33,2828.81,No
C05458,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.77,900.43,Yes
C05459,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,101.28,2550.34,No
C05460,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,41.58,1299.72,Yes
C05461,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.04,1796.74,Yes
C05462,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,67.76,1349.5,No
C05463,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.62,4006.78,No
C05464,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,95.88,1640.97,Yes
C05465,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.62,1410.02,Yes
C05466,Female,1,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.63,1197.5,Yes
C05467,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,105.64,4861.28,No
C05468,Male,0,No,Yes,7,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),46.87,325.1,No
C05469,Female,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.72,3322.82,No
C05470,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.91,4531.7,No
C05471,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,104.48,509.95,Yes
C05472,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),92.62,4907.05,No
C05473,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),108.58,4002.33,No
C05474,Male,1,Yes,Yes,35,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.33,2608.94,No
C05475,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.29,5952.52,No
C05476,Female,0,No,No,37,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.75,2933.7,Yes
C05477,Male,1,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.71,1385.52,Yes
C05478,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,70.16,1457.64,No
C05479,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.96,2802.04,No
C05480,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.23,661.27,Yes
C05481,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.24,2538.29,No
C05482,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.76,1400.01,No
C05483,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.81,1107.97,No
C05484,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),99.32,1288.81,No
C05485,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.32,1756.18,No
C05486,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,111.61,1660.99,Yes
C05487,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.8,1128.97,No
C05488,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),92.05,5799.04,No
C05489,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,64.91,1351.17,No
C05490,Male,0,No,Yes,44,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.81,3113.35,Yes
C05491,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.08,1723.18,Yes
C05492,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.32,1253.07,No
C05493,Male,1,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,103.99,3334.97,No
C05494,Male,1,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),109.92,213.53,No
C05495,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.33,759.49,No
C05496,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.35,3417.62,No
C05497,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),110.85,4639.77,No
C05498,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.06,2583.95,No
C05499,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,100.53,2811.01,No
C05500,Male,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),106.58,6706.93,No
C05501,Female,1,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),64.47,1222.29,No
C05502,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.05,885.51,No
C05503,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.38,199.26,Yes
C05504,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.33,1102.78,No
C05505,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.3,4051.38,No
C05506,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,103.33,2078.71,Yes
C05507,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.91,3850.73,No
C05508,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,67.81,1630.01,No
C05509,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,68.72,2827.28,No
C05510,Female,1,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,75.33,2485.52,No
C05511,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,100.4,1596.77,Yes
C05512,Female,1,Yes,Yes,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.3,1525.62,No
C05513,Female,0,Yes,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.51,2729.8,Yes
C05514,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.87,2713.76,No
C05515,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),98.78,7111.12,No
C05516,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,84.38,2287.41,Yes
C05517,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.21,2389.74,No
C05518,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.61,1231.6,Yes
C05519,Female,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.96,2046.58,Yes
C05520,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.13,5272.85,No
C05521,Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.78,618.92,Yes
C05522,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.89,3345.91,No
C05523,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,81.38,255.36,No
C05524,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),70.31,1270.13,No
C05525,Female,0,No,Yes,31,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.48,2688.83,No
C05526,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,48.48,3507.93,No
C05527,Female,1,Yes,No,45,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),73.88,3322.79,No
C05528,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.58,711.07,No
C05529,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,104.78,6481.6,No
C05530,Male,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,91.93,818.22,No
C05531,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),89.02,451.43,Yes
C05532,Female,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.1,843.26,No
